GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Timing Advance(°),Hybrid Battery Charge (%)(%),Engine Load(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Fuel used (trip)(l),Turbo Pressure Control(bar),Actual engine % torque(%),Drivers demand engine % torque(%),CO₂ in g/km (Average)(g/km),Trip Distance(miles),Trip distance (stored in vehicle profile)(miles),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Accelerator Pedal Position(%),Torque(Nm),Engine kW (At the wheels)(kW),0-100kph Time(s),0-200kph Time(s),100-0kph Time(s),80-120kph Time(s),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Ambient air temp(°C),Engine Oil Temperature(°C),Engine Coolant Temperature(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Run time since engine start(s),Trip time(whilst moving)(s),Speed (GPS)(mph),Speed (OBD)(mph),Average trip speed(whilst stopped or moving)(mph),Average trip speed(whilst moving only)(mph)
Thu Dec 26 18:21:13 GMT+01:00 2019,26-dic-2019 18:21:12.488,13.977660199999999,41.95693927,17.35,3.7900925,973.474609375,112.7,1.83215761,8.82848835,4.17852116,0.0644658,-,-,0,181.2480011,14.6520319,0,6.82485008,14.6520319,6.82485008,2.50951147,-,-,-,50.39483261,19.36067772,48.62067032,1858,3.79009247,973.47460938,41.95693970000001,13.97766018,112.69999695,26,-,-,-,2.19391179,1.5852325,96.22085571,-,-,-,19.53003883,3.87365603,-,-,-,-,0.22583425,0.80959851,0.36379418,-0.03969505,-,-,66,12.22500038,1920,2244,1907.99902344,38.81084442,37.90364456,36.41905594,36.69311142
Thu Dec 26 18:21:13 GMT+01:00 2019,26-dic-2019 18:21:13.215,13.977660199999999,41.95693927,17.35,3.7900925,973.474609375,112.7,1.84173942,8.27034187,3.34489489,0.00852735,-,-,0,181.2480011,14.65264988,0,6.82456207,14.65264988,6.82456207,2.50951147,-,-,-,50.29424286,19.36812401,48.62811661,1808,3.79009247,973.47460938,41.95693970000001,13.97766018,112.69999695,26,-,-,-,2.19308496,1.58463502,96.22228241,-,-,-,-,-,-,-,-,-,0.18261307,0.80154032,0.24658418,-0.10754333,-,-,66,12.22500038,1920,2244,1908.72302246,38.81084442,36.66090012,36.41915512,36.69309998
Thu Dec 26 18:21:14 GMT+01:00 2019,26-dic-2019 18:21:14.066,13.97784722,41.95688209,16.73,3.7900925,972.832763671875,112.9,1.36983013,9.70283794,4.79176378,0.05095716,-,-,0,181.2480011,14.65326691,0,6.82427454,14.65326691,6.82427454,2.50951147,-,-,-,50.19385529,19.37677002,48.63676453,1797,3.79009247,972.83276367,41.95688248,13.977847099999998,112.90000153,25,-,-,-,2.19211602,1.58393502,96.22394562,-,-,-,-,-,-,-,-,-,0.18945034,0.91288966,0.33864284,0.03072405,-,-,66,12.22500038,1921,2245,1909.57202148,37.42394257,36.66090012,36.4192543,36.69308472
Thu Dec 26 18:21:15 GMT+01:00 2019,26-dic-2019 18:21:14.795,13.97803363,41.95682598,16.53,3.7900925,972.298583984375,112.8,2.11003304,7.97569847,3.18918872,-0.0020748,-,-,0,181.2480011,14.65388489,0,6.82398701,14.65388489,6.82398701,2.50951147,-,-,-,50.09366989,19.38413239,48.64412308,1784,3.79009247,972.29858398,41.95682526,13.97803402,112.80000305,25,-,-,-,2.19128251,1.58333278,96.22538757,-,-,-,-,-,-,-,-,-,0.15575247,0.84647077,0.24878187,-0.0710168,-,-,66,12.22500038,1922,2246,1910.30297852,36.97655487,36.03952789,36.4190979,36.69281387
Thu Dec 26 18:21:16 GMT+01:00 2019,26-dic-2019 18:21:15.519,13.97821762,41.95676714,16.42,3.7900925,971.2220458984376,112.1,2.17231536,8.65840912,3.27303028,-0.01179749,-,-,0,181.2480011,14.65450191,0,6.82369995,14.65450191,6.82369995,2.50951147,-,-,-,49.99367905,19.39138985,48.65137863,1767.5,3.79009247,971.2220458999999,41.95676804,13.97821808,112.09999847,25,-,-,-,2.19045424,1.58273423,96.22681427,-,-,-,-,-,-,-,-,-,0.15184547,0.85623831,0.33498004,-0.02734651,-,-,66,12.22500038,1923,2247,1911.0300293,36.73049545,36.03952789,36.4189415,36.69253922
Thu Dec 26 18:21:16 GMT+01:00 2019,26-dic-2019 18:21:16.365,13.97821762,41.95676714,16.42,3.7900925,971.2220458984376,112.1,1.48481321,8.75183296,4.25517654,0.00043926,-,-,0,181.2480011,14.65511799,0,6.8234129,14.65511799,6.8234129,2.50951147,-,-,-,49.8938942,19.39980888,48.65979767,1772,3.79009247,971.2220458999999,41.95676804,13.97821808,112.09999847,25,-,-,-,2.18949699,1.58204246,96.22846222,-,-,-,-,-,-,-,-,-,0.17821771,0.8083775,0.33424747,-0.06490444,-,-,66,12.22500038,1924,2248,1911.87097168,36.73049545,36.03952789,36.4187851,36.69226837
Thu Dec 26 18:21:17 GMT+01:00 2019,26-dic-2019 18:21:17.089,13.97840074,41.95671128,16.26,3.7900925,970.21044921875,111.5,2.01660919,8.48593521,3.14367437,0.02673689,-,-,0,181.2480011,14.65573502,0,6.82312584,14.65573502,6.82312584,2.50951147,-,-,-,49.79430389,19.40702438,48.66701508,1752,3.79009247,970.21044922,41.95671082,13.97840118,111.5,25,-,-,-,2.18866873,1.58144414,96.22988892,-,-,-,-,-,-,-,-,-,0.2055667,0.84061033,0.31397989,-0.04036902,-,-,66,12.22500038,1924,2248,1912.59899902,36.3725853,35.41815948,36.41836929,36.69173431
Thu Dec 26 18:21:18 GMT+01:00 2019,26-dic-2019 18:21:17.823,13.97858245,41.95666147,16.04,3.7900925,969.276123046875,111.0,1.95672238,8.78536987,3.41196823,0.03393488,-,-,0,181.2480011,14.65635109,0,6.82283878,14.65635109,6.82283878,2.50951147,-,-,-,49.69491577,19.41405678,48.67404556,1727,3.79009247,969.27612305,41.95666122,13.97858238,111.0,24,-,-,-,2.18783665,1.58084297,96.23132324,-,-,-,-,-,-,-,-,-,0.17724095,0.91508728,0.22900267,-0.01120804,-,-,66,12.22500038,1925,2249,1913.33105469,35.88045883,34.79678726,36.41769791,36.69094849
Thu Dec 26 18:21:19 GMT+01:00 2019,26-dic-2019 18:21:18.662,13.97876367,41.95661463,15.73,3.7900925,968.1806640625,109.0,1.34347987,9.36986542,4.15456676,0.07275110000000001,-,-,0,181.2480011,14.65696716,0,6.82255173,14.65696716,6.82255173,2.50951147,-,-,-,49.5957222,19.42225266,48.68224335,1704.5,3.79009247,968.18066406,41.95661545,13.97876358,109.0,24,-,-,-,2.18688393,1.58015442,96.23296356,-,-,-,-,-,-,-,-,-,0.01729821,0.92607588,0.23730505,-0.01391963,-,-,66,12.22500038,1926,2250,1914.17004395,35.1870079,34.79678726,36.41703033,36.69015884
Thu Dec 26 18:21:19 GMT+01:00 2019,26-dic-2019 18:21:19.382,13.97876367,41.95661463,15.73,3.7900925,968.1806640625,109.0,-0.32377318,8.66799164,4.65282631,0.06236037,-,-,0,181.2480011,14.65758324,0,6.82226515,14.65758324,6.82226515,2.50951147,-,-,-,49.4967308,19.42922211,48.68920898,1709,3.79009247,968.18066406,41.95661545,13.97876358,109.0,24,-,-,-,2.18606687,1.57956409,96.23436737,-,-,-,-,-,-,-,-,-,0.07028688,0.89262223,0.27027038,-0.03074442,-,-,66,12.22500038,1927,2251,1914.89001465,35.1870079,34.79678726,36.41635895,36.6893692
Thu Dec 26 18:21:20 GMT+01:00 2019,26-dic-2019 18:21:20.101,13.97895164,41.95657901,15.74,3.7900925,967.30615234375,104.6,0.73981935,9.04887199,4.65043068,0.03940391,-,-,0,181.2480011,14.65819836,0,6.82197857,14.65819836,6.82197857,2.50951147,-,-,-,49.39793396,19.4361515,48.69614029,1718,3.79009247,967.30615234,41.9565773,13.97895145,104.59999847,22,-,-,-,2.18525028,1.57897413,96.23577881,-,-,-,-,-,-,-,-,-,0.11472899,0.91997117,0.22070031,-0.0186662,-,-,66,12.22500038,1927,2251,1915.60998535,35.20937729,34.79678726,36.41569138,36.68857956
Thu Dec 26 18:21:21 GMT+01:00 2019,26-dic-2019 18:21:20.964,13.97914302,41.95655513,15.91,3.7900925,967.016845703125,99.2,0.77814692,9.50880432,3.78087187,0.05293287,-,-,0,181.2480011,14.65881443,0,6.82169247,14.65881443,6.82169247,2.50951147,-,-,-,49.29933548,19.44434357,48.70433426,1721.5,3.79009247,967.0168457000001,41.95655441,13.97914314,99.19999695,21,-,-,-,2.18427253,1.57826757,96.23745728,-,-,-,21.90819168,3.94958591,-,-,-,-,0.13255468,0.9292503000000001,0.38235238,0.05569966,-,-,66,12.22500038,1928,2252,1916.47302246,35.58965302,35.41815948,36.41527939,36.68804932
Thu Dec 26 18:21:22 GMT+01:00 2019,26-dic-2019 18:21:21.693,13.97933663,41.95654405,16.01,3.7900925,966.29296875,93.5,1.53990912,11.11377525,3.35447669,0.14205523,-,-,0,181.2480011,14.65942955,0,6.82140636,14.65942955,6.82140636,2.50951147,-,-,-,49.20093155,19.45171356,48.71170425,1737.5,3.79009247,966.29296875,41.95654297,13.97933674,93.5,20,-,-,-,2.18344736,1.57767129,96.23888397,-,-,-,21.90819168,3.94958591,-,-,-,-,0.09665912,1.09310007,0.18309546,0.13368055,-,-,66,12.22500038,1929,2253,1917.20202637,35.81334686,35.41815948,36.4148674,36.68752289
Thu Dec 26 18:21:22 GMT+01:00 2019,26-dic-2019 18:21:22.414,13.97933663,41.95654405,16.01,3.7900925,966.29296875,93.5,0.65597755,9.76032925,4.439628599999999,0.04384642,-,-,0,181.2480011,14.66004372,0,6.82112026,14.66004372,6.82112026,2.50951147,-,-,-,49.10272598,19.45877647,48.71876907,1759.5,3.79009247,966.29296875,41.95654297,13.97933674,93.5,20,-,-,-,2.18263292,1.57708275,96.24028778,-,-,-,21.90819168,3.94958591,-,-,-,-,0.12571742,0.93047124,0.20116532,-0.01361946,-,-,66,12.22500038,1930,2254,1917.92199707,35.81334686,35.41815948,36.41445541,36.68699646
Thu Dec 26 18:21:23 GMT+01:00 2019,26-dic-2019 18:21:23.263,13.97953252,41.95654993,16.27,3.7900925,965.7747802734376,87.5,0.9793671999999999,9.00096321,3.84315443,0.04491978,-,-,0,181.2480011,14.66065884,0,6.82083416,14.66065884,6.82083416,2.50951147,-,-,-,49.00471878,19.46717262,48.72716522,1759.5,3.79009247,965.77478027,41.9565506,13.97953224,87.5,20,-,-,-,2.1816721,1.5763886,96.24193573,-,-,-,21.90819168,3.94958591,-,-,-,-,0.075659,0.96832025,0.32301483,0.05975322,-,-,66,12.22500038,1930,2255,1918.77197266,36.39495087,36.03952789,36.41429901,36.68672562
Thu Dec 26 18:21:24 GMT+01:00 2019,26-dic-2019 18:21:24.005,13.97972888,41.95656593,16.41,3.7900925,964.9307861328124,82.1,1.63572836,8.64403725,4.37974167,0.07304336,-,-,0,181.2480011,14.661273,0,6.82054806,14.661273,6.82054806,2.50951147,-,-,-,48.90690613,19.47465515,48.73464584,1777,3.79009247,964.93078613,41.95656586,13.979728699999999,82.09999847,23,-,-,-,2.18083525,1.57578385,96.24337769,-,-,-,43.08065796,8.01692295,-,-,-,-,0.25074139,0.97125047,0.31788692,0.08703043,-,-,66,12.22500038,1931,2255,1919.51293945,36.70812225,36.66090012,36.41440201,36.68671417
Thu Dec 26 18:21:25 GMT+01:00 2019,26-dic-2019 18:21:24.723,13.97991938,41.95659434,16.3,3.7900925,963.608642578125,77.5,1.63333273,8.54582214,4.93788815,0.04800518,-,-,0,181.2480011,14.66188717,0,6.82026243,14.66188717,6.82026243,2.50951147,-,-,-,48.80928421,19.48193359,48.74192047,1750.5,3.79009247,963.60864258,41.95659256,13.97991943,77.5,23,-,-,-,2.18002367,1.57519758,96.24478149,-,-,-,43.08065796,8.01692295,-,-,-,-,0.1491594,0.84695917,0.34743354,-0.03024363,-,-,66,12.22500038,1932,2256,1920.23205566,36.46205902,35.41815948,36.41399002,36.68618774
Thu Dec 26 18:21:26 GMT+01:00 2019,26-dic-2019 18:21:25.564,13.98009854,41.95663472,15.67,3.7900925,962.5697021484376,72.1,1.75071132,9.35788918,4.26715422,0.05751956,-,-,0,181.2480011,14.66250134,0,6.81997681,14.66250134,6.81997681,2.50951147,-,-,-,48.71186066,19.4900074,48.75,1699,3.79009247,962.56970215,41.95663452,13.98009872,72.09999847,23,-,-,-,2.17907763,1.57451403,96.24640656,-,-,-,43.08065796,8.01692295,-,-,-,-,0.11057781,0.92119211,0.32521254,0.02095049,-,-,66,12.22500038,1933,2257,1921.07104492,35.0527916,34.79678726,36.41332626,36.68540573
Thu Dec 26 18:21:26 GMT+01:00 2019,26-dic-2019 18:21:26.284,13.98009854,41.95663472,15.67,3.7900925,962.5697021484376,72.1,1.25484717,9.55431843,4.23601246,0.07261682,-,-,0,181.2480011,14.6631155,0,6.81969118,14.6631155,6.81969118,2.50951147,-,-,-,48.61463165,19.49695778,48.75695038,1696,3.79009247,962.56970215,41.95663452,13.98009872,72.09999847,23,-,-,-,2.17826533,1.57392704,96.24781036,-,-,-,43.08065796,8.01692295,-,-,-,-,0.03585645,0.9949367,0.29371232,0.07097028,-,-,66,12.22500038,1934,2258,1921.79199219,35.0527916,34.79678726,36.41265869,36.6846199
Thu Dec 26 18:21:27 GMT+01:00 2019,26-dic-2019 18:21:27.004,13.98027277,41.956694399999996,15.68,3.7900925,961.862548828125,66.0,0.79970628,8.56019402,4.06593418,0.04290866,-,-,0,181.2480011,14.66372871,0,6.81940603,14.66372871,6.81940603,2.50951147,-,-,-,48.5175972,19.50384521,48.76383972,1695.5,3.79009247,961.86254883,41.95669556,13.98027325,66.0,23,-,-,-,2.17745471,1.57334125,96.24920654,-,-,-,43.08065796,8.01692295,-,-,-,-,0.05563562,0.91191298,0.25928193,-0.01794973,-,-,66,12.22500038,1934,2258,1922.51196289,35.07516098,34.17541504,36.41173553,36.68357849
Thu Dec 26 18:21:28 GMT+01:00 2019,26-dic-2019 18:21:27.841,13.98043877,41.95676564,15.63,3.7900925,961.308837890625,59.8,0.90989828,9.70523357,3.9725101,0.09200424,-,-,0,181.2480011,14.66434193,0,6.81912088,14.66434193,6.81912088,2.50951147,-,-,-,48.42075729,19.51186371,48.7718544,1702.5,3.79009247,961.30883789,41.95676422,13.98043919,59.79999924,23,-,-,-,2.176512,1.57266009,96.2508316,-,-,-,-,-,-,-,-,-,0.12669417,0.9014129000000001,0.26904941,-0.01742509,-,-,66,12.22500038,1935,2259,1923.34997559,34.96331406,34.79678726,36.41107178,36.68279648
Thu Dec 26 18:21:29 GMT+01:00 2019,26-dic-2019 18:21:28.559,13.98059796,41.95684677,15.81,3.7900925,960.362548828125,54.9,0.50506234,9.52317619,4.34141397,0.08711988,-,-,0,181.2480011,14.66495514,0,6.81883574,14.66495514,6.81883574,2.50951147,-,-,-,48.32410812,19.51872635,48.77871323,1711.5,3.79009247,960.36254883,41.95684814,13.9805975,54.90000153,23,-,-,-,2.17570829,1.57207942,96.25221252,-,-,-,21.78936386,3.90534544,-,-,-,-,0.17382233,0.8838315000000001,0.41092229,0.03592799,-,-,66,12.22500038,1936,2260,1924.06494141,35.36596298,34.79678726,36.41040802,36.68201447
Thu Dec 26 18:21:29 GMT+01:00 2019,26-dic-2019 18:21:29.285,13.98059796,41.95684677,15.81,3.7900925,960.362548828125,54.9,1.01290393,8.93868065,4.367764,0.05268462,-,-,0,181.2480011,14.6655674,0,6.81855106,14.6655674,6.81855106,2.50951147,-,-,-,48.2276535,19.52577209,48.78576279,1722,3.79009247,960.36254883,41.95684814,13.9805975,54.90000153,23,-,-,-,2.17489386,1.571491,96.25361633,-,-,-,21.78936386,3.90534544,-,-,-,-,0.03658901,0.97100627,0.37478256,0.08185473,-,-,66,12.22500038,1937,2261,1924.79003906,35.36596298,34.79678726,36.40974426,36.68123627
Thu Dec 26 18:21:30 GMT+01:00 2019,26-dic-2019 18:21:30.135,13.98074632,41.95693708,15.89,3.7900925,959.634765625,49.4,-0.39084658,9.46808147,5.13192177,0.04497177,-,-,0,181.2480011,14.66618061,0,6.81826591,14.66618061,6.81826591,2.50951147,-,-,-,48.13138962,19.53397751,48.79397202,1715,3.79009247,959.63476562,41.95693588,13.98074627,49.40000153,22,-,-,-,2.17393661,1.57079923,96.25526428,-,-,-,21.78936386,3.90534544,-,-,-,-,0.09788005,1.00641358,0.38064304,0.11996566,-,-,66,12.22500038,1937,2261,1925.64294434,35.54491806,34.79678726,36.40908051,36.68045425
Thu Dec 26 18:21:31 GMT+01:00 2019,26-dic-2019 18:21:30.861,13.98087451,41.95703952,15.74,3.7900925,958.9427490234376,43.6,1.2668246,9.33872509,3.79284954,0.04325955,-,-,0,181.2480011,14.66679287,0,6.81798124,14.66679287,6.81798124,2.50951147,-,-,-,48.03532028,19.54106712,48.80105591,1725,3.79009247,958.94274902,41.95703888,13.98087406,43.59999847,22,-,-,-,2.17312145,1.57021022,96.25666809,-,-,-,21.78936386,3.90534544,-,-,-,-,0.04831001,0.96807605,0.30714267,0.05167747,-,-,66,12.22500038,1938,2262,1926.36999512,35.20937729,35.41815948,36.40867615,36.67993164
Thu Dec 26 18:21:32 GMT+01:00 2019,26-dic-2019 18:21:31.584,13.98099814,41.957150899999995,15.85,3.7900925,957.840087890625,37.3,1.38180757,8.71350479,4.57137966,0.05567699,-,-,0,181.2480011,14.66740513,0,6.81769705,14.66740513,6.81769705,2.50951147,-,-,-,47.93944168,19.54807854,48.80806732,1737.5,3.79009247,957.84008789,41.95714951,13.98099804,37.29999924,22,-,-,-,2.17231226,1.56962562,96.25806427,-,-,-,-,-,-,-,-,-,0.12278717,0.92802936,0.35182896,0.03980908,-,-,66,12.22500038,1939,2263,1927.09204102,35.45544052,34.79678726,36.40801239,36.67915344
Thu Dec 26 18:21:32 GMT+01:00 2019,26-dic-2019 18:21:32.433,13.98099814,41.957150899999995,15.85,3.7900925,957.840087890625,37.3,2.02140045,8.90035248,4.94746971,0.06479792,-,-,0,181.2480011,14.66801643,0,6.81741238,14.66801643,6.81741238,2.50951147,-,-,-,47.84375381,19.55622101,48.816211700000004,1687.5,3.79009247,957.84008789,41.95714951,13.98099804,37.29999924,22,-,-,-,2.17136049,1.5689379,96.25970459,-,-,-,-,-,-,-,-,-,0.01558889,1.02423918,0.27637506,0.09168718,-,-,66,12.22500038,1940,2264,1927.9420166,35.45544052,34.17541504,36.40709686,36.67811966
Thu Dec 26 18:21:33 GMT+01:00 2019,26-dic-2019 18:21:33.153,13.98109385,41.95727151,15.61,3.7900925,956.628662109375,32.2,0.35654274,9.02252197,4.05635166,0.03429,-,-,0,181.2480011,14.66862869,0,6.81712818,14.66862869,6.81712818,2.50951147,-,-,-,47.74825668,19.5630455,48.82304001,1685.5,3.79009247,956.62866211,41.95727158,13.98109341,32.20000076,22,-,-,-,2.17055631,1.56835675,96.26108551,-,-,-,-,-,-,-,-,-,0.07907762,0.93926203,0.34010795,0.04062525,-,-,66,12.22500038,1940,2264,1928.66101074,34.91857529,34.17541504,36.40618134,36.67708206
Thu Dec 26 18:21:34 GMT+01:00 2019,26-dic-2019 18:21:33.883,13.98118385,41.95739601,15.52,3.7900925,955.78271484375,26.6,1.30754781,8.97700787,4.08030701,0.0532573,-,-,0,181.2480011,14.66924,0,6.81684399,14.66924,6.81684399,2.50951147,-,-,-,47.65295029,19.57003021,48.83002472,1688,3.79009247,955.78271484,41.95739746,13.98118401,26.60000038,22,-,-,-,2.16973901,1.56776619,96.26249695,-,-,-,-,-,-,-,-,-,0.05905425,0.94316888,0.29542166,0.02475869,-,-,66,12.22500038,1941,2265,1929.39196777,34.71725082,34.79678726,36.40552139,36.67630386
Thu Dec 26 18:21:35 GMT+01:00 2019,26-dic-2019 18:21:34.723,13.98124774,41.95752529999999,15.65,3.7900925,954.705322265625,20.4,2.63703823,7.40557384,4.67198992,0.05272215,-,-,0,181.2480011,14.6698513,0,6.81655979,14.6698513,6.81655979,2.50951147,-,-,-,47.55783463,19.57810974,48.83810043,1710,3.79009247,954.70532227,41.95752716,13.9812479,20.39999962,22,-,-,-,2.16880178,1.56708908,96.26410675,-,-,-,21.54421806,3.85802317,-,-,-,-,-0.10137687,0.72535384,0.26196796,-0.18275321,-,-,66,12.22500038,1942,2266,1930.23095703,35.00804901,34.79678726,36.40486145,36.67552948
Thu Dec 26 18:21:35 GMT+01:00 2019,26-dic-2019 18:21:35.443,13.98124774,41.95752529999999,15.65,3.7900925,954.705322265625,20.4,0.84042937,9.23571968,3.20356154,0.0660267,-,-,0,181.2480011,14.67046261,0,6.81627607,14.67046261,6.81627607,2.50951147,-,-,-,47.4629097,19.58516121,48.84515381,1730,3.79009247,954.70532227,41.95752716,13.9812479,20.39999962,22,-,-,-,2.16799712,1.56650758,96.2654953,-,-,-,21.54421806,3.85802317,-,-,-,-,0.12986860000000003,1.01178563,0.32325903,0.10478849,-,-,66,12.22500038,1943,2267,1930.95202637,35.00804901,35.41815948,36.40445709,36.67501068
Thu Dec 26 18:21:36 GMT+01:00 2019,26-dic-2019 18:21:36.175,13.98130134,41.95766521,15.97,3.7900925,954.0830078125,14.5,1.58542323,9.40579796,4.93309689,0.11366087,-,-,0,181.2480011,14.67107296,0,6.81599236,14.67107296,6.81599236,2.50951147,-,-,-,47.36817169,19.59231377,48.85230255,1732.5,3.79009247,954.08300781,41.95766449,13.98130131,14.5,22,-,-,-,2.16718292,1.5659194,96.26689911,-,-,-,23.35720444,4.23771858,-,-,-,-,0.08225206,0.92168039,0.31080547,0.01277923,-,-,66,12.22500038,1943,2267,1931.68200684,35.72387314,35.41815948,36.40405273,36.67449188
Thu Dec 26 18:21:37 GMT+01:00 2019,26-dic-2019 18:21:37.022,13.981341800000001,41.95780419,15.52,3.7900925,953.81005859375,9.3,1.43690348,8.91472626,3.51257825,0.01645391,-,-,0,181.2480011,14.67168331,0,6.81570864,14.67168331,6.81570864,2.50951147,-,-,-,47.27362442,19.60056305,48.86055756,1722,3.79009247,953.81005859,41.95780563,13.98134136,9.30000019,22,-,-,-,2.16623807,1.56523657,96.26852417,-,-,-,23.35720444,4.23771858,-,-,-,-,0.11204293,0.96734351,0.31007290000000004,0.05699091,-,-,66,12.22500038,1944,2268,1932.5300293,34.71725082,34.79678726,36.40339661,36.6737175
Thu Dec 26 18:21:38 GMT+01:00 2019,26-dic-2019 18:21:37.743,13.981370000000002,41.95793886,15.34,3.7900925,953.597412109375,4.9,1.36024833,8.97700787,4.10905266,0.05006585,-,-,0,181.2480011,14.67229366,0,6.8154254,14.67229366,6.8154254,2.50951147,-,-,-,47.17926788,19.6075325,48.86752701,1710.5,3.79009247,953.59741211,41.95793915,13.98136997,4.9000001,22,-,-,-,2.16543412,1.56465566,96.26991272,-,-,-,23.35720444,4.23771858,-,-,-,-,0.11594993,1.00641358,0.29737514,0.08859032,-,-,66,12.22500038,1945,2269,1933.25195312,34.3146019,34.79678726,36.40273666,36.67294312
Thu Dec 26 18:21:38 GMT+01:00 2019,26-dic-2019 18:21:38.452,13.981370000000002,41.95793886,15.34,3.7900925,953.597412109375,4.9,1.53751373,9.43933487,3.98209238,0.03478306,-,-,0,181.2480011,14.67290401,0,6.81514168,14.67290401,6.81514168,2.50951147,-,-,-,47.08509827,19.61449432,48.87449265,1723,3.79009247,953.59741211,41.95793915,13.98136997,4.9000001,22,-,-,-,2.16464639,1.56408644,96.27127075,-,-,-,23.35720444,4.23771858,-,-,-,-,0.19213639,0.87699419,0.31666595,-0.00989131,-,-,66,12.22500038,1946,2270,1933.95996094,34.3146019,35.41815948,36.40233231,36.67242813
Thu Dec 26 18:21:39 GMT+01:00 2019,26-dic-2019 18:21:39.295,13.98140409,41.95810792,17.41,3.7900925,953.089599609375,0.8,1.03446317,9.54713249,3.89585495,0.05181884,-,-,0,181.2480011,14.67351341,0,6.81485844,14.67351341,6.81485844,2.50951147,-,-,-,46.99111557,19.62261772,48.88261032,1715,3.79009247,953.08959961,41.95810699,13.981404300000001,0.80000001,22,-,-,-,2.16371012,1.56341004,96.27288055,-,-,-,-,-,-,-,-,-,0.14476404,0.87381977,0.29761934,-0.02878279,-,-,66,12.22500038,1947,2271,1934.80200195,38.94506073,34.79678726,36.40167618,36.67165375
Thu Dec 26 18:21:40 GMT+01:00 2019,26-dic-2019 18:21:40.023,13.98140826,41.95826867,17.33,3.9438160000000004,952.416259765625,355.9,1.37701666,10.21786594,4.53065681,0.07210135,-,-,0,181.2480011,14.67412281,0,6.81457567,14.67412281,6.81457567,2.50951147,-,-,-,46.89731979,19.62972832,48.88972092,1719.5,3.94381595,952.41625977,41.95826721,13.98140812,355.89999389999997,22,-,-,-,2.16289926,1.56282413,96.27427673,-,-,-,-,-,-,-,-,-,0.032926199999999996,0.95220393,0.25488657,0.01706798,-,-,66,12.22500038,1947,2271,1935.53198242,38.76610565,35.41815948,36.40127563,36.67113876
Thu Dec 26 18:21:41 GMT+01:00 2019,26-dic-2019 18:21:40.747,13.98131753,41.95839318,15.69,3.7900925,950.4705810546876,348.0,0.56015837,8.852443699999998,4.94746971,0.04195361,-,-,0,181.2480011,14.67473221,0,6.81429243,14.67473221,6.81429243,2.50951147,-,-,-,46.80371094,19.63688087,48.89686966,1738.5,3.79009247,950.47058105,41.9583931,13.98131752,348.0,22,-,-,-,2.16209221,1.56224096,96.27566528,-,-,-,23.19676781,4.22318554,-,-,-,-,0.01607727,0.98419243,0.3237474,0.07202607,-,-,66,12.22500038,1948,2272,1936.2590332,35.09753036,35.41815948,36.40087509,36.67061996
Thu Dec 26 18:21:42 GMT+01:00 2019,26-dic-2019 18:21:41.582,13.98124781,41.95853678,16.09,3.7900925,950.04833984375,341.0,0.73502833,8.66559601,5.09359407,0.03731219,-,-,0,181.2480011,14.67534161,0,6.81400967,14.67534161,6.81400967,2.50951147,-,-,-,46.71029282,19.6451149,48.90510941,1749,3.79009247,950.04833984,41.95853806,13.9812479,341.0,22,-,-,-,2.16117048,1.56157494,96.2772522,-,-,-,23.19676781,4.22318554,-,-,-,-,0.11350805,0.82815677,0.32667762,-0.06117982,-,-,66,12.22500038,1949,2273,1937.08996582,35.99230576,35.41815948,36.40047455,36.67010498
Thu Dec 26 18:21:42 GMT+01:00 2019,26-dic-2019 18:21:42.302,13.98124781,41.95853678,16.09,3.7900925,950.04833984375,341.0,1.02967215,9.05366325,5.00017071,0.07596785,-,-,0,181.2480011,14.675951,0,6.8137269,14.675951,6.8137269,2.50951147,-,-,-,46.6170578,19.65213013,48.91212082,1740.5,3.79009247,950.04833984,41.95853806,13.9812479,341.0,22,-,-,-,2.1603725,1.56099844,96.27862549,-,-,-,23.19676781,4.22318554,-,-,-,-,0.15624084,0.89237803,0.37234068,0.02204146,-,-,66,12.22500038,1950,2274,1937.81005859,35.99230576,35.41815948,36.40007401,36.66959
