GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Thu Dec 26 18:34:20 GMT+01:00 2019,26-dic-2019 18:34:19.743,13.93221065,42.04795249,10.56,459.8526611328125,2.06930995,9.57348251,3.27782154,181.2480011,0,-,1584,3.79009247,459.85266113,42.04795074,13.93221092,0.33816046,0.9290061,0.28638673,0.06182367,3031
Thu Dec 26 18:34:20 GMT+01:00 2019,26-dic-2019 18:34:20.473,13.93221065,42.04795249,10.56,459.8526611328125,3.52815628,8.30867004,2.42982197,181.2480011,0,-,1576,3.79009247,459.85266113,42.04795074,13.93221092,0.17064789,0.86112201,0.31837526,-0.02720204,3032
Thu Dec 26 18:34:21 GMT+01:00 2019,26-dic-2019 18:34:21.202,13.93209226,42.04798325,10.45,459.318115234375,2.69213438,8.59373093,4.87800121,181.2480011,0,-,1560.5,3.79009247,459.31811523,42.04798508,13.93209267,0.17650838,0.97979707,0.19286293,0.03810508,3032
Thu Dec 26 18:34:22 GMT+01:00 2019,26-dic-2019 18:34:22.051,13.93197876,42.04801831,10.28,458.5641479492188,2.29208946,9.08001328,3.47425056,181.2480011,0,-,1540.5,3.79009247,458.56414795,42.04801941,13.93197918,0.21509001,0.87919182,0.27222383,-0.02099691,3033
Thu Dec 26 18:34:23 GMT+01:00 2019,26-dic-2019 18:34:22.770,13.9318647,42.04805205,10.2,458.7490234375,2.0884738,8.64882755,3.25147104,181.2480011,0,-,1525.5,3.79009247,458.74902344,42.04805374,13.93186474,0.23999713,0.91679674,0.29395655,0.02666279,3034
Thu Dec 26 18:34:24 GMT+01:00 2019,26-dic-2019 18:34:23.488,13.93175385,42.04808433,10.05,458.5487060546875,0.78054249,9.54234123,4.76541328,181.2480011,0,-,1507,3.79009247,458.54870605,42.04808426,13.93175411,0.20898533,0.96954125,0.29468909,0.06782173,3035
Thu Dec 26 18:34:24 GMT+01:00 2019,26-dic-2019 18:34:24.331,13.93175385,42.04808433,10.05,458.5487060546875,2.02140045,8.67996883,3.6994257000000004,181.2480011,0,-,1486.5,3.79009247,458.54870605,42.04808426,13.93175411,0.16918278,0.95147139,0.31935203,0.05381934,3036
Thu Dec 26 18:34:25 GMT+01:00 2019,26-dic-2019 18:34:25.037,13.93164683,42.04811751,9.81,458.072998046875,2.43342257,8.33502007,4.41567373,181.2480011,0,-,1476,3.79009247,458.07299805,42.04811859,13.9316473,0.2754043,0.93242472,0.26221216,0.03788089,3036
Thu Dec 26 18:34:26 GMT+01:00 2019,26-dic-2019 18:34:25.758,13.93153761,42.04814823,9.69,458.021484375,2.16512918,9.12313175,3.79764032,181.2480011,0,-,1422.5,3.79009247,458.02148438,42.04814911,13.93153763,0.26246238,0.83963352,0.41775954,0.021106200000000002,3037
Thu Dec 26 18:34:27 GMT+01:00 2019,26-dic-2019 18:34:26.603,13.93144165,42.04817405,8.69,457.781494140625,1.17340088,7.6475172,5.31637383,181.2480011,0,-,1223,3.79009247,457.78149414,42.04817581,13.93144131,0.23096219,0.81130779,0.29713097,-0.06733125,3038
Thu Dec 26 18:34:27 GMT+01:00 2019,26-dic-2019 18:34:27.332,13.93144165,42.04817405,8.69,457.781494140625,2.16033816,8.66080475,5.02891636,131.07769775,0.76289046,-,780,3.79009247,457.78149414,42.04817581,13.93144131,0.18310145,0.83255208,0.44803879,0.013763999999999998,3039
Thu Dec 26 18:34:28 GMT+01:00 2019,26-dic-2019 18:34:28.056,13.93135559,42.04819365,7.67,457.48419189453125,4.39052868,7.1013484,6.78480196,42.58512115,2.34818912,-,799.5,3.79009247,457.48419189,42.04819489,13.93135548,0.2443925,0.96099472,0.41898051,0.11956926,3039
Thu Dec 26 18:34:29 GMT+01:00 2019,26-dic-2019 18:34:29.023,13.93128485,42.04821526,6.2,457.5054931640625,2.57475591,8.51707554,5.4816617999999995,46.51509857,2.14979506,-,859.5,3.79009247,457.50549316,42.04821396,13.931284900000001,0.21338068,0.93657589,0.53203923,0.15025337,3040
Thu Dec 26 18:34:30 GMT+01:00 2019,26-dic-2019 18:34:29.751,13.93124219,42.04822989,4.11,457.2105712890625,1.69321978,9.14229584,4.00604677,17.90990829,5.58338547,-,766,3.79009247,457.21057129,42.04822922,13.93124199,0.195555,0.87186623,0.3330265,-0.0067336,3041
Thu Dec 26 18:34:30 GMT+01:00 2019,26-dic-2019 18:34:30.472,13.93124219,42.04822989,4.11,457.2105712890625,0.92906213,8.93868065,4.21684933,19.75040054,5.06308317,-,791.5,3.79009247,457.21057129,42.04822922,13.93124199,0.10813592,0.89848268,0.40530601,0.0368379,3042
Thu Dec 26 18:34:31 GMT+01:00 2019,26-dic-2019 18:34:31.441,13.9312024,42.04824043,3.59,456.994384765625,1.11351395,8.85483837,4.2839222,22.04001617,4.53710699,-,795.5,3.79009247,456.99438477,42.04824066,13.93120193,0.13182209,0.87968022,0.33180559,-0.01089003,3043
Thu Dec 26 18:34:32 GMT+01:00 2019,26-dic-2019 18:34:32.159,13.93116812,42.04822707,2.86,456.4228515625,1.77466607,8.28710938,4.87320995,16.95163345,5.899014,-,805,3.79009247,456.42285156,42.04822539999999,13.93116856,0.16381066,0.85819173,0.34596843,-0.01873939,3043
Thu Dec 26 18:34:33 GMT+01:00 2019,26-dic-2019 18:34:32.882,13.93114248,42.04821932,2.45,456.3952026367188,2.10763741,9.02252197,3.04785538,14.75666714,6.77645683,-,798.5,3.79009247,456.39520264,42.04821777,13.93114281,0.29445091,0.96368074,0.42239909999999997,0.13541323,3044
Thu Dec 26 18:34:34 GMT+01:00 2019,26-dic-2019 18:34:33.846,13.93111891,42.04820689,2.08,456.903564453125,0.99613547,8.95065689,4.52107477,12.84816265,7.78305197,-,802,3.79009247,456.90356445,42.04820633,13.93111897,0.23535758,0.91215718,0.26758429,0.01155369,3045
Thu Dec 26 18:34:35 GMT+01:00 2019,26-dic-2019 18:34:34.572,13.93111901,42.04819429,1.73,457.3968505859375,2.6609931000000002,9.4992218,3.34968567,14.97206306,6.67896748,-,801,3.79009247,457.39685059,42.04819489,13.93111897,0.29616025,0.9429248,0.21654913,0.03815093,3046
Thu Dec 26 18:34:35 GMT+01:00 2019,26-dic-2019 18:34:35.295,13.93111901,42.04819429,1.73,457.3968505859375,2.48612309,8.92430687,3.29698515,16.63790321,6.01024771,-,797.5,3.79009247,457.39685059,42.04819489,13.93111897,0.34939307,0.86136621,0.18944433,-0.02611448,3047
Thu Dec 26 18:34:36 GMT+01:00 2019,26-dic-2019 18:34:36.265,13.93110766,42.04817141,2.56,457.103515625,2.83586311,8.73985481,2.75081611,17.29655075,5.7813797,-,793.5,3.79009247,457.10351562,42.048171999999994,13.93110752,0.30714867,0.88529652,0.26489824,0.00594831,3048
Thu Dec 26 18:34:37 GMT+01:00 2019,26-dic-2019 18:34:36.993,13.93109304,42.04814628,2.79,456.2840576171875,4.19409943,8.79016113,3.16044283,18.36070633,5.44630003,-,796.5,3.79009247,456.28405762,42.04814529,13.93109322,0.40702131,0.94194806,0.25293303,0.08549476,3048
Thu Dec 26 18:34:38 GMT+01:00 2019,26-dic-2019 18:34:37.712,13.931062900000002,42.04812079,3.24,456.7030029296875,3.4850377999999997,8.26794624,2.30525708,16.01809883,6.24280834,-,801.5,3.79009247,456.70300293,42.04812241,13.931062699999998,0.57404554,1.12313509,0.37722445,0.34905404,3049
Thu Dec 26 18:34:39 GMT+01:00 2019,26-dic-2019 18:34:38.673,13.93102848,42.04811085,2.59,457.7376708984375,2.75920773,8.84046555,4.02521086,17.73882484,5.63723469,-,798.5,3.79009247,457.73767089999996,42.04811096,13.93102837,0.3721025,0.91020364,0.34035215,0.07779138,3050
Thu Dec 26 18:34:39 GMT+01:00 2019,26-dic-2019 18:34:39.404,13.93102848,42.04811085,2.59,457.7376708984375,2.16033792,9.03929043,4.11623859,13.20849037,7.57073021,-,801.5,3.79009247,457.73767089999996,42.04811096,13.93102837,0.22217146,0.90825021,0.3288753,0.02904606,3051
Thu Dec 26 18:34:40 GMT+01:00 2019,26-dic-2019 18:34:40.131,13.931014800000002,42.04811095,0.8,457.53955078125,1.82976198,9.26446533,3.37603617,6.5775075,15.20301056,-,801,3.79009247,457.53955078,42.04811096,13.93101501,0.20800859,0.90678501,0.26440987,-0.00049844,3051
Thu Dec 26 18:34:41 GMT+01:00 2019,26-dic-2019 18:34:41.092,13.9310125,42.04811346,0.24,457.2886962890625,1.9183948,9.28841972,3.05983281,1.68886101,59.21026993,-,797.5,3.79009247,457.28869629,42.04811478,13.93101215,0.20410156,0.95098299,0.23950276,0.0305404,3052
Thu Dec 26 18:34:42 GMT+01:00 2019,26-dic-2019 18:34:41.820,13.93101745,42.04811828,0.0,457.1024169921875,2.04775047,9.33153915,3.09816051,0,-,-,805,3.79009247,457.10241699,42.04811859,13.93101788,0.22827613,0.95000619,0.24585162,0.03680721,3053
Thu Dec 26 18:34:43 GMT+01:00 2019,26-dic-2019 18:34:42.542,13.93101912,42.04812049,0.27,456.737548828125,2.26334381,9.16625023,3.19397974,0,-,-,828,3.79009247,456.73754883,42.04811859,13.93101883,0.19995038,0.93047112,0.20531649999999999,-0.00017127,3054
Thu Dec 26 18:34:44 GMT+01:00 2019,26-dic-2019 18:34:43.507,13.93101681,42.0481246,0.42,456.80572509765625,2.23220253,8.81171989,2.76758432,1.63555467,61.14006424,-,835,3.79009247,456.8057251,42.04812622,13.93101692,0.21215977,0.9153315999999999,0.19628157,-0.01445967,3055
Thu Dec 26 18:34:44 GMT+01:00 2019,26-dic-2019 18:34:44.240,13.93101681,42.0481246,0.42,456.80572509765625,1.96869969,8.91712093,2.68374252,2.89260578,34.57018661,-,934,3.79009247,456.8057251,42.04812622,13.93101692,0.20922953,0.88944775,0.21654914,-0.03266517,3056
Thu Dec 26 18:34:45 GMT+01:00 2019,26-dic-2019 18:34:44.961,13.931015400000001,42.04813022,0.71,457.22998046875,1.66447401,8.6320591,3.07660103,3.83761668,26.05729675,-,920,3.79009247,457.22998047,42.04813004,13.93101501,0.20165969,0.97662264,0.21752585,0.04691433,3056
Thu Dec 26 18:34:46 GMT+01:00 2019,26-dic-2019 18:34:45.922,13.93101679,42.04813593,0.65,457.860107421875,2.06930995,8.51947117,3.55090594,2.65789652,37.62295532,-,1035,3.79009247,457.86010742,42.04813766,13.93101692,0.16967115,0.92827356,0.23413064,0.00140314,3057
Thu Dec 26 18:34:47 GMT+01:00 2019,26-dic-2019 18:34:46.652,13.931018900000002,42.04814335,0.54,458.04913330078125,2.05972815,9.15906429,3.52216005,3.2232573,31.02387047,-,1011.5,3.79009247,458.04913330000005,42.04814148,13.93101883,0.22705519,0.93364567,0.2539098,0.024312900000000002,3058
Thu Dec 26 18:34:47 GMT+01:00 2019,26-dic-2019 18:34:47.372,13.931018900000002,42.04814335,0.54,458.04913330078125,1.88725352,9.23332405,3.22512078,2.70386577,36.98331451,-,991,3.79009247,458.04913330000005,42.04814148,13.93101883,0.20385738,0.93950611,0.24560744,0.02195269,3059
Thu Dec 26 18:34:48 GMT+01:00 2019,26-dic-2019 18:34:48.340,13.93102386,42.04814654,0.69,458.36651611328125,1.90162647,9.15427399,2.84663534,22.37929726,4.46832228,-,817,3.79009247,458.36651611,42.04814529,13.9310236,0.19262475,0.95537823,0.19628157,0.01899154,3060
Thu Dec 26 18:34:49 GMT+01:00 2019,26-dic-2019 18:34:49.061,13.931031400000002,42.04814695,0.51,458.474609375,1.95432687,9.1638546,3.07181025,3.69009495,27.09900856,-,818.5,3.79009247,458.47460938,42.04814529,13.93103123,0.18920614,0.9426806000000001,0.18407221,0.00291055,3060
Thu Dec 26 18:34:50 GMT+01:00 2019,26-dic-2019 18:34:49.783,13.93104999,42.04814115,0.0,458.484619140625,1.84653044,9.3027935,2.89694023,1.90965438,52.36440659,-,792,3.79009247,458.48461914,42.04814148,13.931050299999999,0.23218313,0.94145966,0.20726999999999998,0.01753486,3061
Thu Dec 26 18:34:51 GMT+01:00 2019,26-dic-2019 18:34:50.752,13.93105303,42.04814136,0.19,458.1793823242188,2.26813459,9.33872509,2.47533607,0,-,-,1378.5,3.79009247,458.17938232,42.04814148,13.93105316,0.24341573,0.98052961,0.17137444,0.0464614,3062
Thu Dec 26 18:34:52 GMT+01:00 2019,26-dic-2019 18:34:51.477,13.93105412,42.04814255,0.26,458.0662841796875,2.26573896,9.38663483,1.97947204,0,-,-,1257,3.79009247,458.06628418,42.04814148,13.93105412,0.24976462,0.93706423,0.11716487,-0.00586362,3063
Thu Dec 26 18:34:52 GMT+01:00 2019,26-dic-2019 18:34:52.200,13.93105412,42.04814255,0.26,458.0662841796875,2.80711746,8.76620579,1.39976621,1.10160518,90.7747345,-,1195.5,3.79009247,458.06628418,42.04814148,13.93105412,0.28150898,1.00885534,0.11594389999999999,0.06978955,3063
Thu Dec 26 18:34:53 GMT+01:00 2019,26-dic-2019 18:34:53.161,13.931054199999998,42.04815074,0.78,457.7931518554688,3.17123008,9.46568489,3.29698515,1.86024797,53.75515747,-,958.5,3.79009247,457.79315186,42.04814911,13.93105412,0.34182328,0.92680848,0.11472298,0.01124745,3064
Thu Dec 26 18:34:54 GMT+01:00 2019,26-dic-2019 18:34:53.893,13.93106369,42.04816838,1.77,457.28314208984375,1.58302784,9.67169666,2.48491812,4.81244802,20.77901459,-,1173,3.79009247,457.28314209,42.04816818,13.93106365,0.18993869,0.96685523,0.1572116,0.01870121,3065
Thu Dec 26 18:34:55 GMT+01:00 2019,26-dic-2019 18:34:54.614,13.93108752,42.04819042,2.59,456.93157958984375,2.05493689,9.06085014,4.12342548,5.06166697,19.75592613,-,1272,3.79009247,456.93157959,42.04819107,13.93108749,0.11131036,0.89970362,0.26538661,-0.022238900000000002,3066
Thu Dec 26 18:34:56 GMT+01:00 2019,26-dic-2019 18:34:55.573,13.93111341,42.04821291,2.75,457.371337890625,1.69561529,8.98898506,4.57137966,21.0439167,4.75186825,-,862.5,3.79009247,457.37133789,42.04821396,13.93111324,0.19091545,0.88700581,0.43387592,0.05309488,3067
Thu Dec 26 18:34:56 GMT+01:00 2019,26-dic-2019 18:34:56.310,13.93111341,42.04821291,2.75,457.371337890625,2.91730928,8.29669189,4.42046452,14.53640652,6.87913609,-,805,3.79009247,457.37133789,42.04821396,13.93111324,0.34695122,0.86918008,0.35598016,0.04139699,3068
Thu Dec 26 18:34:57 GMT+01:00 2019,26-dic-2019 18:34:57.030,13.93112513,42.04822497,1.17,457.35528564453125,1.86569428,9.52557182,2.71727943,9.40300369,10.63467789,-,800.5,3.79009247,457.35528564,42.04822539999999,13.93112469,0.18529914,0.97955287,0.17430471,0.03432748,3068
Thu Dec 26 18:34:58 GMT+01:00 2019,26-dic-2019 18:34:57.994,13.93113199,42.04822568,0.0,457.26611328125,2.56038284,8.76620579,4.28152704,0,-,-,801.5,3.79009247,457.26611328,42.04822539999999,13.93113232,0.25831118,0.88749415,0.32496834,0.01768164,3069
Thu Dec 26 18:34:59 GMT+01:00 2019,26-dic-2019 18:34:58.722,13.93113449,42.04822627,0.29,457.125732421875,2.29927588,8.9794035,3.14367437,0,-,-,1430.5,3.79009247,457.12573242,42.04822539999999,13.93113422,0.21997377,0.91948277,0.27539828,0.01757948,3070
Thu Dec 26 18:34:59 GMT+01:00 2019,26-dic-2019 18:34:59.450,13.93113449,42.04822627,0.29,457.125732421875,2.94845057,8.787765499999999,2.69092917,2.70040321,37.03073502,-,1230,3.79009247,457.12573242,42.04822539999999,13.93113422,0.25977629,0.94072706,0.18333966,0.01658164,3071
Thu Dec 26 18:35:00 GMT+01:00 2019,26-dic-2019 18:35:00.410,13.93113632,42.04822876,0.96,457.4764404296875,1.92797661,9.58306313,2.51366377,29.07203865,3.43965983,-,833.5,3.79009247,457.47644043,42.04822922,13.93113613,0.22485748,0.95000619,0.20336302,0.02265143,3072
Thu Dec 26 18:35:01 GMT+01:00 2019,26-dic-2019 18:35:01.132,13.93113559,42.04822845,1.34,457.28106689453125,2.30885768,9.47526741,3.1364882,9.29094219,10.76294708,-,818,3.79009247,457.28106689,42.04822922,13.93113518,0.21264812,0.92119211,0.18602569,-0.01192533,3072
Thu Dec 26 18:35:02 GMT+01:00 2019,26-dic-2019 18:35:01.862,13.93113428,42.04822202,0.67,457.7608642578125,2.02140045,9.52317619,2.80830765,7.34097767,13.62188053,-,819.5,3.79009247,457.76086426,42.04822159,13.93113422,0.25733441,0.93071544,0.22509569,0.01923933,3073
Thu Dec 26 18:35:03 GMT+01:00 2019,26-dic-2019 18:35:02.842,13.93113312,42.04821479,0.4,457.863037109375,2.37114024,9.29560661,3.2299118,4.96714306,20.1318779,-,818,3.79009247,457.86303711,42.04821396,13.93113327,0.20141552,0.96514577,0.16893256,0.0223077,3074
Thu Dec 26 18:35:04 GMT+01:00 2019,26-dic-2019 18:35:03.573,13.93113372,42.04821028,0.79,457.6993408203125,2.16273355,9.12792301,2.71488404,3.6127274,27.67934227,-,819,3.79009247,457.69934082,42.04821014,13.93113327,0.19946201,0.94463408,0.19652578,0.01031843,3075
Thu Dec 26 18:35:04 GMT+01:00 2019,26-dic-2019 18:35:04.290,13.93113372,42.04821028,0.79,457.6993408203125,1.81778467,9.15666866,2.74602509,3.58198047,27.91693497,-,823.5,3.79009247,457.69934082,42.04821014,13.93113327,0.2092295,0.94707596,0.20702581,0.01769444,3076
Thu Dec 26 18:35:05 GMT+01:00 2019,26-dic-2019 18:35:05.251,13.931135500000002,42.04820439,0.36,458.210693359375,2.17710638,9.40819359,3.22272539,3.62309384,27.60014534,-,820,3.79009247,458.21069336,42.04820251,13.93113518,0.17162465,0.88798267,0.20092113,-0.04651032,3077
Thu Dec 26 18:35:06 GMT+01:00 2019,26-dic-2019 18:35:05.982,13.93113643,42.04819899,0.31,458.2042236328125,2.02619123,9.06803608,3.19877052,3.8955698,25.66965103,-,867.5,3.79009247,458.20422363,42.0481987,13.93113613,0.19726433,0.94732016,0.22167706,0.02005653,3077
Thu Dec 26 18:35:07 GMT+01:00 2019,26-dic-2019 18:35:06.711,13.93113727,42.04819449,0.48,458.2001953125,1.74831581,9.33393478,3.03827357,1.5814743,63.23082352,-,817.5,3.79009247,458.20019531,42.04819489,13.93113708,0.14476404,0.97002965,0.16038601,0.01509542,3078
Thu Dec 26 18:35:08 GMT+01:00 2019,26-dic-2019 18:35:07.670,13.931135800000002,42.04819071,0.0,458.59033203125,1.6572876,9.09678173,2.65978789,1.64770138,60.68934631,-,802,3.79009247,458.59033203,42.04819107,13.93113613,0.18285728,0.93193632,0.18822339,-0.00718179,3079
Thu Dec 26 18:35:08 GMT+01:00 2019,26-dic-2019 18:35:08.390,13.931135800000002,42.04819071,0.0,458.59033203125,1.79143441,9.96634102,2.90652227,0,-,-,1098.5,3.79009247,458.59033203,42.04819107,13.93113613,0.19897364,0.94951779,0.20897932,0.01850436,3080
Thu Dec 26 18:35:09 GMT+01:00 2019,26-dic-2019 18:35:09.109,13.93113132,42.04818369,0.0,458.8585205078125,1.91360378,9.25967407,2.7891437999999997,0,-,-,984.5,3.79009247,458.85852051,42.04818344,13.93113136,0.19897364,0.91752934,0.18944433,-0.01720386,3080
Thu Dec 26 18:35:10 GMT+01:00 2019,26-dic-2019 18:35:10.081,13.93113126,42.04818404,0.24,458.9490966796875,2.34478998,8.95544815,3.42634106,0,-,-,864,3.79009247,458.94909668,42.04818344,13.93113136,0.22998543,0.94512254,0.24902603,0.03377894,3081
Thu Dec 26 18:35:11 GMT+01:00 2019,26-dic-2019 18:35:10.837,13.931131400000002,42.04818606,0.22,459.0333862304688,1.87527609,9.31716537,2.57115507,0,-,-,932,3.79009247,459.03338623,42.04818726,13.93113136,0.18969451,0.98980874,0.19066525,0.04925852,3082
Thu Dec 26 18:35:12 GMT+01:00 2019,26-dic-2019 18:35:11.564,13.93113249,42.04818802,0.28,458.98052978515625,2.61547899,8.96503067,4.20487165,0,-,-,972.5,3.79009247,458.98052979,42.04818726,13.93113232,0.22485748,0.89848268,0.26611915,-0.00373041,3083
Thu Dec 26 18:35:13 GMT+01:00 2019,26-dic-2019 18:35:12.507,13.93113101,42.04818671,0.0,458.7733154296875,2.18429279,9.35309792,3.22032976,0.70833629,141.17294312,-,801,3.79009247,458.77331543,42.04818726,13.93113136,0.19628757,0.94707596,0.20800255,0.01540699,3084
Thu Dec 26 18:35:14 GMT+01:00 2019,26-dic-2019 18:35:14.023,13.93112929,42.04818603,0.0,458.58502197265625,1.71238363,9.29800224,2.58552814,0,-,-,792,3.79009247,458.58502197,42.04818726,13.93112946,0.1862759,0.96734351,0.16526976,0.02055448,3084
Thu Dec 26 18:35:17 GMT+01:00 2019,26-dic-2019 18:35:17.094,13.93112445,42.04818714,0.0,457.9423828125,2.13877869,9.31237507,3.01431894,0,-,-,792,3.79009247,457.94238281,42.04818726,13.93112469,0.21728769,0.9434132,0.20604905,0.01568346,3084
Thu Dec 26 18:35:20 GMT+01:00 2019,26-dic-2019 18:35:20.166,13.93112518,42.04819137,0.27,457.391845703125,2.04535508,9.24290657,3.02629614,0,-,-,792,3.79009247,457.3918456999999,42.04819107,13.93112564,0.20947368,0.94121546,0.21044444,0.01333251,3084
Thu Dec 26 18:35:21 GMT+01:00 2019,26-dic-2019 18:35:21.401,13.93112404,42.04818584,0.0,457.34130859375,1.64051926,9.35309792,3.00713253,0,-,-,0,3.79009247,457.34130859,42.04818726,13.93112373,0.18261307,0.96416909,0.25854936,0.0451187,0
Thu Dec 26 18:35:22 GMT+01:00 2019,26-dic-2019 18:35:22.272,13.93112205,42.04818251,0.0,457.24462890625,2.16752458,9.25009155,3.2682395,0,-,-,1142.5,3.79009247,457.24462891,42.04818344,13.93112183,0.20434576,0.87504059,0.20531649999999999,-0.05063872,0
Thu Dec 26 18:35:23 GMT+01:00 2019,26-dic-2019 18:35:23.001,13.93112078,42.0481806,0.0,457.5045166015625,1.79143441,9.34830666,2.80830765,0,-,-,890,3.79009247,457.50451660000004,42.04817963,13.93112087,0.22681101,0.93144792,0.23046781,0.01437179,0
Thu Dec 26 18:35:24 GMT+01:00 2019,26-dic-2019 18:35:23.861,13.93112072,42.04817973,0.0,457.6110229492188,2.33999896,9.1063633,3.3520812999999996,0,-,-,795.5,3.79009247,457.61102295,42.04817963,13.93112087,0.1726014,0.961483,0.17088608,0.0140623,0
Thu Dec 26 18:35:25 GMT+01:00 2019,26-dic-2019 18:35:24.699,13.93111968,42.04817826,0.0,457.73565673828125,2.1723156,9.32195663,3.16762948,0,-,-,773,3.79009247,457.73565674,42.04817963,13.93111992,0.20092714,0.96197134,0.20116532,0.02819411,1
Thu Dec 26 18:35:25 GMT+01:00 2019,26-dic-2019 18:35:25.420,13.93111968,42.04817826,0.0,457.73565673828125,2.34478998,9.13031864,3.48143721,0,-,-,799,3.79009247,457.73565674,42.04817963,13.93111992,0.18236889,0.94561082,0.17821170000000003,0.00275954,2
Thu Dec 26 18:35:26 GMT+01:00 2019,26-dic-2019 18:35:26.261,13.93111854,42.04817719,0.0,457.59423828125,1.85132122,9.49682617,2.93766356,0,-,-,801,3.79009247,457.59423828,42.04817581,13.93111897,0.23389243,0.9292503000000001,0.25220048,0.02125864,2
Thu Dec 26 18:35:27 GMT+01:00 2019,26-dic-2019 18:35:27.089,13.93111914,42.04817614,0.0,457.5103149414063,2.25136614,9.2165556,3.38082695,0,-,-,800,3.79009247,457.51031494,42.04817581,13.93111897,0.17479908,0.96392494,0.18187451,0.01973988,3
Thu Dec 26 18:35:28 GMT+01:00 2019,26-dic-2019 18:35:27.811,13.93112042,42.04817355,0.0,457.544677734375,2.28490305,9.00814819,3.34010386,0,-,-,800.5,3.79009247,457.54467773,42.048171999999994,13.93112087,0.18749683,0.96368068,0.1957932,0.02569368,4
Thu Dec 26 18:35:29 GMT+01:00 2019,26-dic-2019 18:35:28.644,13.93112099,42.0481726,0.0,457.7325439453125,1.72196555,9.42256737,2.75081611,0,-,-,801,3.79009247,457.73254395,42.048171999999994,13.93112087,0.21728769,0.93975031,0.21264212,0.014294,5
